id,event_id,player_id,outcome,min,sec,displaymin,side,x,y,to,to_x,to_y,to_z,field_pass,type,period,team,qualifiers/31
600030373,806,20388,1,77,43,76,H,15.7,48.1,41316,38.5,78.5,,t,1,2,357,
,,41316,1,77,47,76,H,38.5,78.5,,,,,t,100,2,357,
,,41316,1,77,47,76,H,38.5,78.5,,55.3,89.4,,t,101,2,357,
1048956612,807,41316,1,77,48,76,H,55.3,89.4,66842,63.7,96.2,,t,1,2,357,
,,66842,1,77,50,76,H,63.7,96.2,,,,,t,100,2,357,
,,66842,1,77,50,76,H,63.7,96.2,,66.4,94.2,,t,101,2,357,
257510079,808,66842,1,77,51,76,H,66.4,94.2,37605,66.6,86.9,,t,1,2,357,
,,37605,1,77,51,76,H,66.6,86.9,,,,,t,100,2,357,
923796175,809,37605,1,77,52,76,H,66.6,86.9,44989,56.8,91.5,,t,1,2,357,
,,44989,1,77,54,76,H,56.8,91.5,,57.4,91.7,,t,101,2,357,
,,44989,1,77,54,76,H,56.8,91.5,,,,,t,100,2,357,
1157039273,810,44989,1,77,55,76,H,57.4,91.7,41316,67.8,92.9,,t,1,2,357,
,,41316,1,77,56,76,H,67.8,92.9,,,,,t,100,2,357,
,,41316,1,77,56,76,H,67.8,92.9,,67.3,91.5,,t,101,2,357,
1016248134,811,41316,1,77,57,76,H,67.3,91.5,,70.5,73.8,,t,1,2,357,
1125999582,583,32644,1,77,59,76,A,29.2,26,,,,,f,7,2,632,
1548646526,812,66842,0,77,59,76,H,70.8,74,,,,,f,3,2,357,
1441544208,584,55661,1,78,1,77,A,0,0,32644,,,,f,43,2,632,
2004975664,585,32644,1,78,3,77,A,28.5,26.8,,,,,f,4,2,632,
2026541529,813,66842,0,78,3,77,H,71.3,75,,,,,f,4,2,357,
936021697,586,42899,1,78,32,77,A,30.8,29.4,37572,73.5,13.4,,f,1,2,632,
991017744,587,37572,0,78,40,77,A,70.2,15.6,,,,,f,3,2,632,
742885828,814,44989,1,78,40,77,H,29.8,84.4,41316,,,,f,7,2,357,
1130144031,815,41316,1,78,42,77,H,8.1,88,,,,,f,49,2,357,
1674450996,816,41316,1,78,44,77,H,5,92.4,,,,,f,12,2,357,
613745688,588,37572,1,78,45,77,A,84.8,-1.2,,,,,f,5,2,632,
351684660,817,41316,0,78,45,77,H,15.2,101.2,,,,,f,5,2,357,
389429958,589,40232,1,79,16,78,A,0,0,20153,,,,f,18,2,632,
49432093,590,20153,1,79,16,78,A,0,0,40232,,,,f,19,2,632,
993049424,591,20658,1,79,23,78,A,86,0,15312,67,5.5,,f,1,2,632,
,,15312,1,79,24,78,A,67,5.5,,,,,f,100,2,632,
244664648,592,15312,1,79,25,78,A,67,5.5,32644,53.3,41.6,,t,1,2,632,
,,32644,1,79,27,78,A,53.3,41.6,,,,,t,100,2,632,
,,32644,1,79,27,78,A,53.3,41.6,,52.9,41.3,,t,101,2,632,
463968538,593,32644,1,79,28,78,A,52.9,41.3,15312,46.8,11.1,,t,1,2,632,
,,15312,1,79,32,78,A,46.8,11.1,,,,,t,100,2,632,
,,15312,1,79,32,78,A,46.8,11.1,,61.1,6.4,,t,101,2,632,
572661976,594,15312,1,79,33,78,A,61.1,6.4,37572,74,16.7,,t,1,2,632,
,,37572,1,79,34,78,A,74,16.7,,,,,t,100,2,632,
1846280776,595,37572,1,79,35,78,A,74,16.7,19054,70.5,30.1,,t,1,2,632,
879942047,596,19054,1,79,37,78,A,73.2,36.8,,,,,f,3,2,632,
2120784003,818,38392,0,79,37,78,H,26.8,63.2,,,,,f,45,2,357,
1487353369,597,19054,0,79,39,78,A,79.6,46,,90.9,59.7,,t,1,2,632,
1351870372,819,20388,1,79,42,78,H,0,0,,,,,f,59,2,357,
2098639302,820,20388,1,79,43,78,H,9,44.2,,,,,f,54,2,357,
663708426,821,20388,1,79,44,78,H,9,44.2,,,,,f,52,2,357,
208366687,822,20388,1,79,45,78,H,11.5,39.4,55634,60.7,4.3,,f,1,2,357,
366993177,823,55634,0,79,49,78,H,62.9,2,,65.9,4,,t,1,2,357,
1614929059,598,28525,1,79,50,78,A,33.2,94.5,,,,,f,74,2,632,
2090050732,599,28525,0,79,51,78,A,37.7,101.8,,,,,f,5,2,632,
1709776224,824,55634,1,79,51,78,H,62.3,-1.8,,,,,f,5,2,357,
1816252961,825,55634,1,79,56,78,H,66.5,0,15207,62.4,8.3,,f,1,2,357,
,,15207,1,79,58,78,H,62.4,8.3,,,,,f,100,2,357,
,,15207,1,79,58,78,H,62.4,8.3,,64.7,20.4,,f,101,2,357,
1317964544,826,15207,1,79,59,78,H,64.7,20.4,44989,55.9,68.4,,t,1,2,357,
,,44989,1,80,2,79,H,55.9,68.4,,54.2,63,,t,101,2,357,
,,44989,1,80,2,79,H,55.9,68.4,,,,,t,100,2,357,
1581295057,827,44989,1,80,3,79,H,54.2,63,37605,75.7,2.5,,t,1,2,357,
,,37605,1,80,6,79,H,75.7,2.5,,,,,t,100,2,357,
906897364,828,37605,1,80,7,79,H,75.7,2.5,15207,64.7,3.5,,t,1,2,357,
,,15207,1,80,8,79,H,64.7,3.5,,,,,t,100,2,357,
,,15207,1,80,8,79,H,64.7,3.5,,67.6,4,,t,101,2,357,
2012623788,829,15207,1,80,9,79,H,67.6,4,37605,69.7,22.4,,t,1,2,357,
,,37605,1,80,10,79,H,69.7,22.4,,,,,t,100,2,357,
1243452251,830,37605,1,80,11,79,H,69.7,22.4,55634,78.4,24.3,,t,1,2,357,
1910176929,831,55634,0,80,12,79,H,78.4,24.3,,80.8,24.6,,t,1,2,357,
1823793524,606,28525,1,80,14,79,A,19.8,67.8,,,,,f,74,2,632,
1297665845,832,55634,0,80,14,79,H,78,24.7,,81.3,24.3,,t,1,2,357,
1556689084,600,39462,1,80,15,79,A,15.5,75,,,,,f,61,2,632,
1282120279,601,39462,0,80,16,79,A,17.1,75.4,,,,,f,6,2,632,
693122186,833,55634,1,80,16,79,H,82.9,24.6,44989,,,,f,6,2,357,
350594087,834,44989,0,80,49,79,H,99.5,0.5,,89.1,58.2,,f,1,2,357,
1113035077,602,28525,1,80,52,79,A,11.7,44.5,,,,,f,12,2,632,
70372252,835,66842,1,80,56,79,H,70.1,94.5,40691,65.3,79,,t,1,2,357,
,,40691,1,81,0,80,H,65.3,79,,64,69.1,,t,101,2,357,
,,40691,1,81,0,80,H,65.3,79,,,,,t,100,2,357,
877483275,836,40691,1,81,1,80,H,64,69.1,15207,56.1,53.3,,t,1,2,357,
,,15207,1,81,2,80,H,56.1,53.3,,,,,t,100,2,357,
,,15207,1,81,2,80,H,56.1,53.3,,56.2,53.7,,t,101,2,357,
861399309,837,15207,1,81,3,80,H,56.2,53.7,38392,67.8,74.5,,t,1,2,357,
,,38392,1,81,6,80,H,67.8,74.5,,66.6,75,,t,101,2,357,
,,38392,1,81,6,80,H,67.8,74.5,,,,,t,100,2,357,
1707096634,838,38392,1,81,7,80,H,66.6,75,55634,80.5,73.3,,t,1,2,357,
,,55634,1,81,10,80,H,80.5,73.3,,,,,t,100,2,357,
,,55634,1,81,10,80,H,80.5,73.3,,80.5,68.2,,t,101,2,357,
1860656165,839,55634,1,81,11,80,H,80.5,68.2,,86.7,44.9,,t,1,2,357,
753053484,603,28525,0,81,13,80,A,12.6,54.8,,,,,f,7,2,632,
421846438,840,41316,1,81,13,80,H,87.4,45.2,,,,,f,50,2,357,
20206879,604,32644,1,81,16,80,A,20.6,31.8,,,,,f,49,2,632,
498617763,605,32644,0,81,17,80,A,21.6,31.8,,27.9,31.2,,t,1,2,632,
659523003,841,40691,1,81,19,80,H,70.8,62.6,,,,,f,61,2,357,
235050905,607,20658,1,81,20,80,A,20.4,30.1,,,,,f,12,2,632,
1177407969,842,5155,0,81,21,80,H,71.1,62.6,38392,79.1,69.7,,t,1,2,357,
471612626,843,38392,1,81,22,80,H,65,70.8,5155,70.4,63.9,,t,1,2,357,
,,5155,1,81,22,80,H,70.4,63.9,,,,,t,100,2,357,
1617317809,844,5155,1,81,23,80,H,70.4,63.9,40691,73,80,,t,1,2,357,
,,40691,1,81,25,80,H,73,80,,,,,t,100,2,357,
1621595125,845,40691,1,81,26,80,H,73,80,37605,90.8,19.5,,t,1,2,357,
1960756204,846,37605,0,81,29,80,H,90.1,19.7,,100,73.8,,f,1,2,357,
911512810,608,20658,1,81,32,80,A,0,0,,,,,f,43,2,632,
498367726,609,20658,1,81,33,80,A,-1.3,29,,,,,f,5,2,632,
1524963117,847,37605,0,81,33,80,H,101.3,71,,,,,f,5,2,357,
524690436,610,42899,0,82,18,81,A,5.1,42.7,,67.4,46.9,,f,1,2,632,
1431757649,848,15208,0,82,24,81,H,29.2,53.9,,38.7,54.6,,t,1,2,357,
572436464,611,19054,1,82,25,81,A,62.8,47,39462,60.8,60.2,,t,1,2,632,
,,39462,1,82,25,81,A,60.8,60.2,,,,,t,100,2,632,
385819639,612,39462,1,82,26,81,A,60.8,60.2,58893,63.8,92.9,,t,1,2,632,
,,58893,1,82,29,81,A,63.8,92.9,,,,,t,100,2,632,
,,58893,1,82,29,81,A,63.8,92.9,,66.2,96.2,,t,101,2,632,
513191314,613,58893,1,82,30,81,A,66.2,96.2,39462,54.5,89.4,,t,1,2,632,
,,39462,1,82,31,81,A,54.5,89.4,,,,,t,100,2,632,
,,39462,1,82,31,81,A,54.5,89.4,,53.3,88.1,,t,101,2,632,
1040101904,614,39462,1,82,32,81,A,53.3,88.1,32644,54.2,67.2,,t,1,2,632,
,,32644,1,82,32,81,A,54.2,67.2,,,,,t,100,2,632,
358251751,615,32644,1,82,33,81,A,54.2,67.2,28525,37.7,62,,t,1,2,632,
,,28525,1,82,35,81,A,37.7,62,,36.6,60.5,,t,101,2,632,
,,28525,1,82,35,81,A,37.7,62,,,,,t,100,2,632,
820869185,616,28525,1,82,36,81,A,36.6,60.5,55661,46.5,41.9,,t,1,2,632,
,,55661,1,82,38,81,A,46.5,41.9,,44.9,36.7,,t,101,2,632,
,,55661,1,82,38,81,A,46.5,41.9,,,,,t,100,2,632,
1617927741,617,55661,1,82,39,81,A,44.9,36.7,15312,36.8,33.4,,t,1,2,632,
,,15312,1,82,39,81,A,36.8,33.4,,,,,t,100,2,632,
1186431874,618,15312,1,82,40,81,A,36.8,33.4,28525,39.1,58.2,,t,1,2,632,
,,28525,1,82,41,81,A,39.1,58.2,,,,,t,100,2,632,
,,28525,1,82,41,81,A,39.1,58.2,,39.6,59.9,,t,101,2,632,
1873357696,619,28525,1,82,42,81,A,39.6,59.9,39462,43.6,91.5,,t,1,2,632,
1707528675,620,39462,0,82,45,81,A,44.6,92.9,,88.1,66,,t,1,2,632,
2145971542,849,20388,1,82,49,81,H,10.2,42.2,,,,,f,52,2,357,
1048379687,850,20388,1,82,50,81,H,14.2,42.1,15207,29.7,3.7,,f,1,2,357,
,,15207,1,82,57,81,H,29.7,3.7,,,,,f,100,2,357,
,,15207,1,82,57,81,H,29.7,3.7,,63.7,21.2,,f,101,2,357,
1857434846,851,15207,1,82,58,81,H,63.7,21.2,37605,89.5,10.9,,t,1,2,357,
,,37605,1,83,2,82,H,89.5,10.9,,,,,t,100,2,357,
,,37605,1,83,2,82,H,89.5,10.9,,89.9,20,,t,101,2,357,
1425574171,852,37605,1,83,3,82,H,89.9,20,44989,81.7,52.4,,t,1,2,357,
,,44989,1,83,5,82,H,81.7,52.4,,,,,t,100,2,357,
1164045980,853,44989,1,83,6,82,H,81.7,52.4,,100,41.1,1.4,f,13,2,357,
1971688542,621,39462,1,83,7,82,A,-1.2,56.1,,,,,f,5,2,632,
236819332,854,44989,0,83,7,82,H,101.3,41.8,,,,,f,5,2,357,
183926466,622,42899,0,83,36,82,A,5.2,41.5,37572,72.2,53.3,,f,1,2,632,
736499530,623,37572,0,83,41,82,A,70.2,54,,,,,f,44,2,632,
213687721,855,40691,1,83,41,82,H,29.8,46,,,,,f,44,2,357,
932830793,856,40691,1,83,42,82,H,31.9,45.2,15207,39.2,6.8,,t,1,2,357,
1954786429,857,15207,1,83,45,82,H,40,3.5,,,,,f,49,2,357,
1697738676,858,15207,1,83,48,82,H,49.1,3.7,55634,80.9,6.1,,t,1,2,357,
,,55634,1,83,52,82,H,80.9,6.1,,85.6,6.4,,t,101,2,357,
,,55634,1,83,52,82,H,80.9,6.1,,,,,t,100,2,357,
184337323,859,55634,1,83,53,82,H,85.6,6.4,37605,85.1,16.8,,t,1,2,357,
2144246790,860,37605,0,83,54,82,H,85.1,16.8,,,,,f,61,2,357,
1538963328,624,28525,1,83,55,82,A,-1.8,82.6,,,,,f,5,2,632,
1572598089,861,37605,0,83,55,82,H,101.8,17.4,,,,,f,5,2,357,
1017703975,627,42899,0,85,2,84,A,4.8,57.9,,70.6,85.3,,f,1,2,632,
1865847168,862,15208,1,85,8,84,H,32.1,27.4,38392,,,,f,12,2,357,
1357698683,863,38392,1,85,9,84,H,27.5,43,55634,,,,f,12,2,357,
2026889387,864,55634,1,85,11,84,H,40.6,26.7,5155,63.4,32.8,,t,1,2,357,
95431414,865,5155,0,85,13,84,H,63.4,32.8,,,,,f,61,2,357,
2054692053,628,15312,1,85,15,84,A,27,76.1,,,,,f,49,2,632,
182484751,629,15312,1,85,17,84,A,12.9,83.2,42899,3.1,60.2,,t,1,2,632,
,,42899,1,85,18,84,A,3.1,60.2,,,,,t,100,2,632,
1054310049,630,42899,1,85,19,84,A,3.1,60.2,15312,18.3,92.6,,t,1,2,632,
,,15312,1,85,22,84,A,18.3,92.6,,,,,t,100,2,632,
,,15312,1,85,22,84,A,18.3,92.6,,19.6,93.5,,t,101,2,632,
174229237,631,15312,1,85,23,84,A,19.6,93.5,58893,33.6,88.9,,t,1,2,632,
,,58893,1,85,25,84,A,33.6,88.9,,34.6,88.1,,t,101,2,632,
,,58893,1,85,25,84,A,33.6,88.9,,,,,t,100,2,632,
677868877,632,58893,1,85,26,84,A,34.6,88.1,32644,37.2,70.2,,t,1,2,632,
,,32644,1,85,26,84,A,37.2,70.2,,,,,t,100,2,632,
2109586058,633,32644,1,85,27,84,A,37.2,70.2,58893,35.3,86.9,,t,1,2,632,
,,58893,1,85,28,84,A,35.3,86.9,,36.1,88.4,,t,101,2,632,
,,58893,1,85,28,84,A,35.3,86.9,,,,,t,100,2,632,
1097719035,634,58893,1,85,29,84,A,36.1,88.4,39462,41.5,95.4,,t,1,2,632,
,,39462,1,85,31,84,A,41.5,95.4,,,,,t,100,2,632,
,,39462,1,85,31,84,A,41.5,95.4,,48,96,,t,101,2,632,
1645440253,635,39462,1,85,32,84,A,48,96,20153,71.5,95.3,,t,1,2,632,
,,20153,1,85,35,84,A,71.5,95.3,,,,,t,100,2,632,
,,20153,1,85,35,84,A,71.5,95.3,,71.5,93.3,,t,101,2,632,
615708612,636,20153,1,85,36,84,A,71.5,93.3,19054,73.3,50.1,,t,1,2,632,
235713214,637,19054,0,85,37,84,A,73.3,50.1,,92.8,52.8,,t,1,2,632,
1275345004,866,20388,1,85,40,84,H,10,47.5,,,,,f,52,2,357,
702488857,867,20388,1,85,46,84,H,14.9,48.1,44989,32.9,61.1,,f,1,2,357,
,,44989,1,85,48,84,H,32.9,61.1,,,,,f,100,2,357,
611005461,868,44989,1,85,49,84,H,32.9,61.1,15207,39.9,7.3,,t,1,2,357,
,,15207,1,85,54,84,H,39.9,7.3,,53.9,5,,t,101,2,357,
,,15207,1,85,54,84,H,39.9,7.3,,,,,t,100,2,357,
885865651,869,15207,1,85,55,84,H,53.9,5,37605,69.2,3.5,,t,1,2,357,
,,37605,1,85,56,84,H,69.2,3.5,,,,,t,100,2,357,
,,37605,1,85,56,84,H,69.2,3.5,,71.5,4,,t,101,2,357,
1297500216,870,37605,1,85,57,84,H,71.5,4,15207,79.1,2.2,,t,1,2,357,
,,15207,1,85,58,84,H,79.1,2.2,,,,,t,100,2,357,
581569136,871,15207,1,85,59,84,H,79.1,2.2,37605,71,7.3,,t,1,2,357,
,,37605,1,86,2,85,H,71,7.3,,69.5,13.4,,t,101,2,357,
,,37605,1,86,2,85,H,71,7.3,,,,,t,100,2,357,
152077556,872,37605,1,86,3,85,H,69.5,13.4,15207,72.3,3.1,,t,1,2,357,
,,15207,1,86,5,85,H,72.3,3.1,,,,,t,100,2,357,
,,15207,1,86,5,85,H,72.3,3.1,,73,6.1,,t,101,2,357,
621765082,873,15207,1,86,6,85,H,73,6.1,40691,60.1,18.5,,t,1,2,357,
,,40691,1,86,9,85,H,60.1,18.5,,56,26.8,,t,101,2,357,
,,40691,1,86,9,85,H,60.1,18.5,,,,,t,100,2,357,
1691279032,874,40691,1,86,10,85,H,56,26.8,15207,63.8,7.9,,t,1,2,357,
,,15207,1,86,15,85,H,63.8,7.9,,70.8,21.2,,t,101,2,357,
,,15207,1,86,15,85,H,63.8,7.9,,,,,t,100,2,357,
1468845665,875,15207,1,86,16,85,H,70.8,21.2,66842,86.7,21.9,,t,1,2,357,
96003602,876,66842,0,86,18,85,H,87,21.9,,87.7,31,,t,1,2,357,
1162062967,638,15312,1,86,19,85,A,12.5,64.5,,,,,f,12,2,632,
1920483984,877,66842,1,86,24,85,H,89.4,1.6,,83.7,2,,t,1,2,357,
329120788,639,58893,1,86,25,85,A,18.9,97.3,,,,,f,7,2,632,
778689975,878,37605,1,86,25,85,H,81.1,2.7,,,,,f,50,2,357,
1461186997,640,58893,0,86,26,85,A,23,101.1,,,,,f,5,2,632,
2112317547,879,37605,1,86,26,85,H,77,-1.1,,,,,f,5,2,357,
1009897516,880,37605,1,86,29,85,H,79.7,0,15207,75.2,6.8,,f,1,2,357,
,,15207,1,86,29,85,H,75.2,6.8,,,,,f,100,2,357,
980176730,881,15207,1,86,30,85,H,75.2,6.8,37605,70.6,2.6,,t,1,2,357,
,,37605,1,86,30,85,H,70.6,2.6,,,,,t,100,2,357,
1378013642,882,37605,1,86,31,85,H,70.6,2.6,40691,59,5.5,,t,1,2,357,
,,40691,1,86,33,85,H,59,5.5,,,,,t,100,2,357,
233738493,883,40691,1,86,34,85,H,59,5.5,38392,52.1,49.4,,t,1,2,357,
,,38392,1,86,35,85,H,52.1,49.4,,,,,t,100,2,357,
,,38392,1,86,35,85,H,52.1,49.4,,53.6,54.2,,t,101,2,357,
1707753987,884,38392,1,86,36,85,H,53.6,54.2,15208,66.2,96.5,,t,1,2,357,
1454476835,885,15208,0,86,40,85,H,66.2,96.5,,95.8,64.8,,t,1,2,357,
2124648716,641,42899,1,86,42,85,A,2.7,34.3,,,,,f,52,2,632,
1649402976,642,42899,1,86,46,85,A,12.1,28.8,55661,26.6,26.5,,f,1,2,632,
,,55661,1,86,48,85,A,26.6,26.5,,,,,f,100,2,632,
,,55661,1,86,48,85,A,26.6,26.5,,27.4,26.8,,f,101,2,632,
1338248064,643,55661,1,86,49,85,A,27.4,26.8,32644,34.6,36.9,,t,1,2,632,
,,32644,1,86,50,85,A,34.6,36.9,,34.1,33.6,,t,101,2,632,
,,32644,1,86,50,85,A,34.6,36.9,,,,,t,100,2,632,
902469522,644,32644,1,86,51,85,A,34.1,33.6,20658,35.4,5.9,,t,1,2,632,
,,20658,1,86,53,85,A,35.4,5.9,,,,,t,100,2,632,
372968856,645,20658,1,86,54,85,A,35.4,5.9,20153,65,5.3,,t,1,2,632,
,,20153,1,86,58,85,A,65,5.3,,62.9,6.2,,t,101,2,632,
,,20153,1,86,58,85,A,65,5.3,,,,,t,100,2,632,
1134693505,646,20153,1,86,59,85,A,62.9,6.2,32644,42.3,33.3,,t,1,2,632,
,,32644,1,87,3,86,A,42.3,33.3,,54,32.2,,t,101,2,632,
,,32644,1,87,3,86,A,42.3,33.3,,,,,t,100,2,632,
332591957,647,32644,1,87,4,86,A,54,32.2,55661,61.8,11.4,,t,1,2,632,
,,55661,1,87,5,86,A,61.8,11.4,,61.3,11.3,,t,101,2,632,
,,55661,1,87,5,86,A,61.8,11.4,,,,,t,100,2,632,
722993630,648,55661,1,87,6,86,A,61.3,11.3,32644,52.7,23,,t,1,2,632,
,,32644,1,87,11,86,A,52.7,23,,54.4,37.6,,t,101,2,632,
,,32644,1,87,11,86,A,52.7,23,,,,,t,100,2,632,
2106605320,649,32644,1,87,12,86,A,54.4,37.6,28525,41.7,63.3,,t,1,2,632,
,,28525,1,87,14,86,A,41.7,63.3,,43.6,65.2,,t,101,2,632,
,,28525,1,87,14,86,A,41.7,63.3,,,,,t,100,2,632,
310275793,650,28525,1,87,15,86,A,43.6,65.2,58893,67,95.3,,t,1,2,632,
1828365661,651,58893,0,87,18,86,A,70,95.6,,68.2,93.5,,t,1,2,632,
1004223940,886,66842,1,87,19,86,H,25.9,1.3,,,,,f,74,2,357,
408642420,652,58893,1,87,20,86,A,69.4,101.6,,,,,f,5,2,632,
589975031,887,66842,0,87,20,86,H,30.6,-1.6,,,,,f,5,2,357,
1596303794,653,55661,1,87,57,86,A,0,0,19975,,,,f,18,2,632,
1759112413,654,19975,1,87,57,86,A,0,0,55661,,,,f,19,2,632,
1070932532,655,58893,0,88,5,87,A,69.1,100,,75.3,95.9,,f,1,2,632,
1990855611,888,66842,1,88,6,87,H,22.9,1.9,,,,,f,61,2,357,
9647698,656,58893,1,88,7,87,A,73.2,101.5,,,,,f,5,2,632,
524668328,889,66842,0,88,7,87,H,26.8,-1.5,,,,,f,5,2,357,
1125271748,657,58893,1,88,12,87,A,72.7,100,37572,79.8,79.6,,f,1,2,632,
,,37572,1,88,14,87,A,79.8,79.6,,,,,f,100,2,632,
1218092787,658,37572,1,88,15,87,A,79.8,79.6,20153,77.1,83.6,,t,1,2,632,
969281372,659,20153,0,88,17,87,A,76.5,83.6,,,,,f,61,2,632,
2052735594,890,15208,0,88,17,87,H,19.2,28.2,,28,9.8,,t,1,2,357,
586196416,660,37572,1,88,18,87,A,78.2,81.4,39462,73.3,89.3,,t,1,2,632,
,,39462,1,88,19,87,A,73.3,89.3,,,,,t,100,2,632,
985047108,661,39462,1,88,20,87,A,73.3,89.3,58893,71.1,95.4,,t,1,2,632,
,,58893,1,88,20,87,A,71.1,95.4,,,,,t,100,2,632,
1556013122,662,58893,1,88,21,87,A,71.1,95.4,32644,60.8,92,,t,1,2,632,
,,32644,1,88,21,87,A,60.8,92,,,,,t,100,2,632,
,,32644,1,88,21,87,A,60.8,92,,60.5,91.1,,t,101,2,632,
45532616,663,32644,1,88,22,87,A,60.5,91.1,15312,45.9,43.3,,t,1,2,632,
,,15312,1,88,25,87,A,45.9,43.3,,,,,t,100,2,632,
1286180967,664,15312,1,88,26,87,A,45.9,43.3,19975,56.7,29.2,,t,1,2,632,
1798952115,666,19975,1,88,31,87,A,55.1,28,,,,,f,4,2,632,
314313379,891,5155,0,88,31,87,H,46.7,76.1,,,,,f,4,2,357,
1876325785,667,15312,1,88,33,87,A,46.3,40.7,32644,53,55.5,,f,1,2,632,
,,32644,1,88,33,87,A,53,55.5,,,,,f,100,2,632,
693478958,668,32644,1,88,34,87,A,53,55.5,58893,62.7,94.7,,t,1,2,632,
,,58893,1,88,37,87,A,62.7,94.7,,,,,t,100,2,632,
987959027,669,58893,1,88,38,87,A,62.7,94.7,28525,41.5,71.7,,t,1,2,632,
,,28525,1,88,42,87,A,41.5,71.7,,,,,t,100,2,632,
,,28525,1,88,42,87,A,41.5,71.7,,35.6,62.3,,t,101,2,632,
1233186744,670,28525,1,88,43,87,A,35.6,62.3,15312,36.1,19.5,,t,1,2,632,
,,15312,1,88,44,87,A,36.1,19.5,,,,,t,100,2,632,
,,15312,1,88,44,87,A,36.1,19.5,,36.7,15.9,,t,101,2,632,
189660346,671,15312,1,88,45,87,A,36.7,15.9,19975,48.8,6.8,,t,1,2,632,
,,19975,1,88,46,87,A,48.8,6.8,,52.2,6.8,,t,101,2,632,
,,19975,1,88,46,87,A,48.8,6.8,,,,,t,100,2,632,
1793973463,672,19975,1,88,47,87,A,52.2,6.8,19054,58,20.6,,t,1,2,632,
,,19054,1,88,49,87,A,58,20.6,,,,,t,100,2,632,
,,19054,1,88,49,87,A,58,20.6,,57.6,27.3,,t,101,2,632,
706956225,673,19054,1,88,50,87,A,57.6,27.3,19975,50.2,43.3,,t,1,2,632,
,,19975,1,88,52,87,A,50.2,43.3,,,,,t,100,2,632,
,,19975,1,88,52,87,A,50.2,43.3,,51.3,46.4,,t,101,2,632,
1996352084,674,19975,1,88,53,87,A,51.3,46.4,39462,63.7,53.1,,t,1,2,632,
,,39462,1,88,54,87,A,63.7,53.1,,,,,t,100,2,632,
1603460341,675,39462,1,88,55,87,A,63.7,53.1,19054,69.9,38.3,,t,1,2,632,
1893370281,676,19054,0,88,57,87,A,80.9,48,,,,,f,3,2,632,
248514063,892,40691,0,88,57,87,H,19.1,52,,,,,f,7,2,357,
192988212,677,39462,1,89,0,88,A,76.3,40.6,,,,,f,50,2,632,
1152122364,893,15208,1,89,0,88,H,23.7,59.4,55634,,,,f,7,2,357,
739119772,894,55634,1,89,4,88,H,4.8,82.1,,,,,f,49,2,357,
1038770568,895,55634,0,89,7,88,H,5.7,83.3,,34.5,100,,t,1,2,357,
900330600,678,39462,1,89,8,88,A,68,-1.1,,,,,f,5,2,632,
136499603,896,55634,0,89,8,88,H,32,101.1,5155,,,,f,5,2,357,
1071463241,898,5155,1,89,46,88,H,0,0,69600,,,,f,18,2,357,
1349215906,899,69600,1,89,46,88,H,0,0,5155,,,,f,19,2,357,
2136549251,681,20658,1,90,33,89,A,70.8,0,37572,76.3,6.2,,f,1,2,632,
,,37572,1,90,34,89,A,76.3,6.2,,,,,f,100,2,632,
2086181488,682,37572,1,90,35,89,A,76.3,6.2,20658,72.3,4.1,,t,1,2,632,
,,20658,1,90,36,89,A,72.3,4.1,,70.2,3.8,,t,101,2,632,
,,20658,1,90,36,89,A,72.3,4.1,,,,,t,100,2,632,
412797914,683,20658,1,90,37,89,A,70.2,3.8,32644,60.5,27.1,,t,1,2,632,
,,32644,1,90,37,89,A,60.5,27.1,,,,,t,100,2,632,
1291445018,684,32644,1,90,38,89,A,60.5,27.1,15312,45.7,14.3,,t,1,2,632,
,,15312,1,90,39,89,A,45.7,14.3,,,,,t,100,2,632,
1511104117,685,15312,1,90,40,89,A,45.7,14.3,28525,36.1,52.5,,t,1,2,632,
,,28525,1,90,43,89,A,36.1,52.5,,36.7,60.3,,t,101,2,632,
,,28525,1,90,43,89,A,36.1,52.5,,,,,t,100,2,632,
1845974384,686,28525,1,90,44,89,A,36.7,60.3,58893,56.9,96.3,,t,1,2,632,
2139342652,687,58893,1,90,48,89,A,58.8,97.5,,,,,f,50,2,632,
1079006572,901,66842,1,90,48,89,H,41.2,2.5,,,,,f,7,2,357,
737064621,688,58893,1,90,49,89,A,58.4,101.6,,,,,f,5,2,632,
959802490,902,66842,0,90,49,89,H,41.6,-1.6,,,,,f,5,2,357,
1469415287,689,58893,1,90,56,89,A,60.1,100,28525,29.9,90.2,,f,1,2,632,
,,28525,1,91,0,90,A,29.9,90.2,,,,,f,100,2,632,
,,28525,1,91,0,90,A,29.9,90.2,,27.1,82.9,,f,101,2,632,
222077625,690,28525,1,91,1,90,A,27.1,82.9,15312,32.5,21.3,,t,1,2,632,
,,15312,1,91,4,90,A,32.5,21.3,,35,15.6,,t,101,2,632,
,,15312,1,91,4,90,A,32.5,21.3,,,,,t,100,2,632,
1294488187,691,15312,1,91,5,90,A,35,15.6,39462,43.6,11.1,,t,1,2,632,
,,39462,1,91,7,90,A,43.6,11.1,,44.6,8.9,,t,101,2,632,
,,39462,1,91,7,90,A,43.6,11.1,,,,,t,100,2,632,
822006912,692,39462,1,91,8,90,A,44.6,8.9,20153,77.1,12.9,,t,1,2,632,
316183218,693,20153,1,91,12,90,A,87,10.2,,,,,f,3,2,632,
869878031,903,38392,0,91,12,90,H,13,89.8,,,,,f,45,2,357,
